Name,Year_Born,Gender,State,cnt
Christine,1986,F,AK,20
Kristin,1986,F,AK,20
Lauren,1986,F,AK,20
Hannah,1986,F,AK,19
Jenna,1986,F,AK,19
Krista,1986,F,AK,19
Shannon,1986,F,AK,19
Alicia,1986,F,AK,18
Desiree,1986,F,AK,18
Kathleen,1986,F,AK,18
Lindsay,1986,F,AK,18
Lisa,1986,F,AK,18
Holly,1986,F,AK,17
Kristen,1986,F,AK,17
Leah,1986,F,AK,17
Patricia,1986,F,AK,17
Brittney,1986,F,AK,16
Victoria,1986,F,AK,16
Alexis,1986,F,AK,15
Brianna,1986,F,AK,15
Cassandra,1986,F,AK,15
Julie,1986,F,AK,15
Kristina,1986,F,AK,15
Caitlin,1986,F,AK,14
Catherine,1986,F,AK,14
Heidi,1986,F,AK,14
Jordan,1986,F,AK,14
Julia,1986,F,AK,14
Krystal,1986,F,AK,14
Meghan,1986,F,AK,14
Molly,1986,F,AK,14
Natasha,1986,F,AK,14
Robin,1986,F,AK,14
Cynthia,1986,F,AK,13
Erika,1986,F,AK,13
Maria,1986,F,AK,13
Morgan,1986,F,AK,13
Nichole,1986,F,AK,13
Tara,1986,F,AK,13
Kelsey,1986,F,AK,12
Monica,1986,F,AK,12
Rebekah,1986,F,AK,12
Savannah,1986,F,AK,12
Shawna,1986,F,AK,12
Bethany,1986,F,AK,11
Casey,1986,F,AK,11
Felicia,1986,F,AK,11
Kayla,1986,F,AK,11
Rachael,1986,F,AK,11
April,1986,F,AK,10
Brandy,1986,F,AK,10
Brenda,1986,F,AK,10
Denise,1986,F,AK,10
Jacqueline,1986,F,AK,10
Jasmine,1986,F,AK,10
Jenny,1986,F,AK,10
Kaitlin,1986,F,AK,10
Kristi,1986,F,AK,10
Kristine,1986,F,AK,10
Mallory,1986,F,AK,10
Renee,1986,F,AK,10
Tanya,1986,F,AK,10
Alexandra,1986,F,AK,9
Carly,1986,F,AK,9
Carolyn,1986,F,AK,9
Cassie,1986,F,AK,9
Colleen,1986,F,AK,9
Diana,1986,F,AK,9
Jolene,1986,F,AK,9
Karen,1986,F,AK,9
Naomi,1986,F,AK,9
Natalie,1986,F,AK,9
Sharon,1986,F,AK,9
Stacey,1986,F,AK,9
Deborah,1986,F,AK,8
Ellen,1986,F,AK,8
Emma,1986,F,AK,8
Janelle,1986,F,AK,8
Jessie,1986,F,AK,8
Kendra,1986,F,AK,8
Larissa,1986,F,AK,8
Lena,1986,F,AK,8
Linda,1986,F,AK,8
Nancy,1986,F,AK,8
Sabrina,1986,F,AK,8
Stacy,1986,F,AK,8
Susan,1986,F,AK,8
Tabitha,1986,F,AK,8
Tracy,1986,F,AK,8
Veronica,1986,F,AK,8
Virginia,1986,F,AK,8
Audrey,1986,F,AK,7
Autumn,1986,F,AK,7
Bridget,1986,F,AK,7
Candace,1986,F,AK,7
Candice,1986,F,AK,7
Dawn,1986,F,AK,7
Deanna,1986,F,AK,7
Eva,1986,F,AK,7
Gabrielle,1986,F,AK,7
Hilary,1986,F,AK,7
Irene,1986,F,AK,7
Jillian,1986,F,AK,7
Kayleigh,1986,F,AK,7
Lillian,1986,F,AK,7
Margaret,1986,F,AK,7
Marissa,1986,F,AK,7
Melanie,1986,F,AK,7
Miranda,1986,F,AK,7
Randi,1986,F,AK,7
Robyn,1986,F,AK,7
Tamara,1986,F,AK,7
Teresa,1986,F,AK,7
Theresa,1986,F,AK,7
Trisha,1986,F,AK,7
Valerie,1986,F,AK,7
Alison,1986,F,AK,6
Alyssa,1986,F,AK,6
Anastasia,1986,F,AK,6
Annette,1986,F,AK,6
Ashlee,1986,F,AK,6
Bonnie,1986,F,AK,6
Brandi,1986,F,AK,6
Brandie,1986,F,AK,6
Carrie,1986,F,AK,6
Casandra,1986,F,AK,6
Chelsey,1986,F,AK,6
Cheryl,1986,F,AK,6
Clara,1986,F,AK,6
Diane,1986,F,AK,6
Hailey,1986,F,AK,6
Helen,1986,F,AK,6
Jaclyn,1986,F,AK,6
Jaime,1986,F,AK,6
Jane,1986,F,AK,6
Jeanette,1986,F,AK,6
Katelyn,1986,F,AK,6
Katharine,1986,F,AK,6
Lacey,1986,F,AK,6
Lucy,1986,F,AK,6
Marie,1986,F,AK,6
Martha,1986,F,AK,6
Misty,1986,F,AK,6
Rochelle,1986,F,AK,6
Sasha,1986,F,AK,6
Sheena,1986,F,AK,6
Sophie,1986,F,AK,6
Sydney,1986,F,AK,6
Traci,1986,F,AK,6
Alisha,1986,F,AK,5
Allyson,1986,F,AK,5
Angelina,1986,F,AK,5
Anne,1986,F,AK,5
Breanna,1986,F,AK,5
Briana,1986,F,AK,5
Callie,1986,F,AK,5
Camille,1986,F,AK,5
Carissa,1986,F,AK,5
Carmen,1986,F,AK,5
Charlotte,1986,F,AK,5
Christa,1986,F,AK,5
Christy,1986,F,AK,5
Dana,1986,F,AK,5
Dominique,1986,F,AK,5
Elena,1986,F,AK,5
Gina,1986,F,AK,5
Hayley,1986,F,AK,5
Jackie,1986,F,AK,5
Jade,1986,F,AK,5
Jesse,1986,F,AK,5
Joanna,1986,F,AK,5
Justina,1986,F,AK,5
Justine,1986,F,AK,5
Kara,1986,F,AK,5
Kari,1986,F,AK,5
Kasey,1986,F,AK,5
Kate,1986,F,AK,5
Kelley,1986,F,AK,5
Krystle,1986,F,AK,5
Leslie,1986,F,AK,5
Lori,1986,F,AK,5
Lydia,1986,F,AK,5
Madeline,1986,F,AK,5
Meagan,1986,F,AK,5
Melinda,1986,F,AK,5
Meredith,1986,F,AK,5
Nikki,1986,F,AK,5
Ruby,1986,F,AK,5
Sally,1986,F,AK,5
Sheila,1986,F,AK,5
Tammy,1986,F,AK,5
Tia,1986,F,AK,5
Tina,1986,F,AK,5
Jessica,1987,F,AK,156
Amanda,1987,F,AK,121
Ashley,1987,F,AK,120
Sarah,1987,F,AK,81
Jennifer,1987,F,AK,80
Megan,1987,F,AK,71
Heather,1987,F,AK,70
Samantha,1987,F,AK,59
Brittany,1987,F,AK,56
Elizabeth,1987,F,AK,56
Nicole,1987,F,AK,52
Danielle,1987,F,AK,50
Emily,1987,F,AK,50
Rachel,1987,F,AK,49
Stephanie,1987,F,AK,49
Amber,1987,F,AK,44
Kimberly,1987,F,AK,44
Michelle,1987,F,AK,43
Crystal,1987,F,AK,39
Amy,1987,F,AK,38
Rebecca,1987,F,AK,38
Sara,1987,F,AK,36
Tiffany,1987,F,AK,36
Christina,1987,F,AK,34
Melissa,1987,F,AK,33
Whitney,1987,F,AK,33
Mary,1987,F,AK,32
Katherine,1987,F,AK,31
Katie,1987,F,AK,31
Kelly,1987,F,AK,30
Shannon,1987,F,AK,29
Chelsea,1987,F,AK,28
Kayla,1987,F,AK,28
Kristina,1987,F,AK,27
Lauren,1987,F,AK,27
Angela,1987,F,AK,26
Erica,1987,F,AK,25
Andrea,1987,F,AK,24
Christine,1987,F,AK,24
Hannah,1987,F,AK,24
Jamie,1987,F,AK,24
Laura,1987,F,AK,24
Courtney,1987,F,AK,22
Kelsey,1987,F,AK,22
Kendra,1987,F,AK,22
Erin,1987,F,AK,21
Holly,1987,F,AK,21
Kristen,1987,F,AK,21
Lindsay,1987,F,AK,21
Lisa,1987,F,AK,21
Kathryn,1987,F,AK,19
Cassandra,1987,F,AK,18
Kristin,1987,F,AK,18
Lindsey,1987,F,AK,18
Alicia,1987,F,AK,17
Natasha,1987,F,AK,17
Anna,1987,F,AK,16
Molly,1987,F,AK,16
Rachael,1987,F,AK,16
Heidi,1987,F,AK,15
Kathleen,1987,F,AK,15
Vanessa,1987,F,AK,15
Audrey,1987,F,AK,14
Brianna,1987,F,AK,14
Julia,1987,F,AK,14
Katrina,1987,F,AK,14
Patricia,1987,F,AK,14
Alyssa,1987,F,AK,13
April,1987,F,AK,13
Brittney,1987,F,AK,13
Victoria,1987,F,AK,13
Caitlin,1987,F,AK,12
Allison,1987,F,AK,11
Ashlee,1987,F,AK,11
Barbara,1987,F,AK,11
Carrie,1987,F,AK,11
Kristine,1987,F,AK,11
Sandra,1987,F,AK,11
Abigail,1987,F,AK,10
Bethany,1987,F,AK,10
Desiree,1987,F,AK,10
Jacqueline,1987,F,AK,10
Jasmine,1987,F,AK,10
Karen,1987,F,AK,10
Katelyn,1987,F,AK,10
Krystal,1987,F,AK,10
Margaret,1987,F,AK,10
Meghan,1987,F,AK,10
Natalie,1987,F,AK,10
Rebekah,1987,F,AK,10
Renee,1987,F,AK,10
Robin,1987,F,AK,10
Valerie,1987,F,AK,10
Alison,1987,F,AK,9
Anastasia,1987,F,AK,9
Candace,1987,F,AK,9
Cassie,1987,F,AK,9
Dana,1987,F,AK,9
Dawn,1987,F,AK,9
Denise,1987,F,AK,9
Julie,1987,F,AK,9
Kara,1987,F,AK,9
Kate,1987,F,AK,9
Leah,1987,F,AK,9
Martha,1987,F,AK,9
Monica,1987,F,AK,9
Sophie,1987,F,AK,9
Tara,1987,F,AK,9
Tracy,1987,F,AK,9
Adrienne,1987,F,AK,8
Alexandra,1987,F,AK,8
Angelina,1987,F,AK,8
Bonnie,1987,F,AK,8
Casey,1987,F,AK,8
Charity,1987,F,AK,8
Charlene,1987,F,AK,8
Cynthia,1987,F,AK,8
Elena,1987,F,AK,8
Erika,1987,F,AK,8
Helen,1987,F,AK,8
Jaime,1987,F,AK,8
Jenna,1987,F,AK,8
Kristy,1987,F,AK,8
Sasha,1987,F,AK,8
Sharon,1987,F,AK,8
Stacy,1987,F,AK,8
Susan,1987,F,AK,8
Tanya,1987,F,AK,8
Virginia,1987,F,AK,8
Alexandria,1987,F,AK,7
Ariel,1987,F,AK,7
Breanna,1987,F,AK,7
Briana,1987,F,AK,7
Carol,1987,F,AK,7
Catherine,1987,F,AK,7
Elise,1987,F,AK,7
Eva,1987,F,AK,7
Grace,1987,F,AK,7
Jaclyn,1987,F,AK,7
Jessie,1987,F,AK,7
Kristi,1987,F,AK,7
Marie,1987,F,AK,7
Marlene,1987,F,AK,7
Morgan,1987,F,AK,7
Nikki,1987,F,AK,7
Olivia,1987,F,AK,7
Ruth,1987,F,AK,7
Sabrina,1987,F,AK,7
Savannah,1987,F,AK,7
Sierra,1987,F,AK,7
Stacey,1987,F,AK,7
Teresa,1987,F,AK,7
Veronica,1987,F,AK,7
Alexis,1987,F,AK,6
Ashleigh,1987,F,AK,6
Brandy,1987,F,AK,6
Brooke,1987,F,AK,6
Charlotte,1987,F,AK,6
Claire,1987,F,AK,6
Diana,1987,F,AK,6
Elisabeth,1987,F,AK,6
Emma,1987,F,AK,6
Felicia,1987,F,AK,6
Gabrielle,1987,F,AK,6
Haley,1987,F,AK,6
Joanna,1987,F,AK,6
Justine,1987,F,AK,6
Kaitlin,1987,F,AK,6
Kasey,1987,F,AK,6
Laurel,1987,F,AK,6
Maggie,1987,F,AK,6
Mallory,1987,F,AK,6
Meagan,1987,F,AK,6
Miranda,1987,F,AK,6
Naomi,1987,F,AK,6
Pamela,1987,F,AK,6
Rachelle,1987,F,AK,6
Rochelle,1987,F,AK,6
Rose,1987,F,AK,6
Shawna,1987,F,AK,6
Sophia,1987,F,AK,6
Theresa,1987,F,AK,6
Aimee,1987,F,AK,5
Alisha,1987,F,AK,5
Anne,1987,F,AK,5
Ashlea,1987,F,AK,5
Aubrey,1987,F,AK,5
Aurora,1987,F,AK,5
Autumn,1987,F,AK,5
Brandi,1987,F,AK,5
Brenna,1987,F,AK,5
Brianne,1987,F,AK,5
Carly,1987,F,AK,5
Caroline,1987,F,AK,5
Carolyn,1987,F,AK,5
Cheryl,1987,F,AK,5
Ciara,1987,F,AK,5
Cora,1987,F,AK,5
Darlene,1987,F,AK,5
Deanna,1987,F,AK,5
Deborah,1987,F,AK,5
Greta,1987,F,AK,5
Jade,1987,F,AK,5
Janelle,1987,F,AK,5
Jena,1987,F,AK,5
Jillian,1987,F,AK,5
Jodi,1987,F,AK,5
Katy,1987,F,AK,5
Kelli,1987,F,AK,5
Keri,1987,F,AK,5
Krista,1987,F,AK,5
Larissa,1987,F,AK,5
Leslie,1987,F,AK,5
Lillian,1987,F,AK,5
Mandy,1987,F,AK,5
Mara,1987,F,AK,5
Maria,1987,F,AK,5
Marissa,1987,F,AK,5
Melinda,1987,F,AK,5
Melody,1987,F,AK,5
Misty,1987,F,AK,5
Nina,1987,F,AK,5
Rhonda,1987,F,AK,5
Robyn,1987,F,AK,5
Roxanne,1987,F,AK,5
Sally,1987,F,AK,5
Sheena,1987,F,AK,5
Tamara,1987,F,AK,5
Tammy,1987,F,AK,5
Jessica,1988,F,AK,134
Amanda,1988,F,AK,99
Ashley,1988,F,AK,98
Jennifer,1988,F,AK,70
Sarah,1988,F,AK,68
Elizabeth,1988,F,AK,63
Samantha,1988,F,AK,56
Stephanie,1988,F,AK,54
Megan,1988,F,AK,50
Rebecca,1988,F,AK,49
Brittany,1988,F,AK,48
Heather,1988,F,AK,48
Nicole,1988,F,AK,48
Michelle,1988,F,AK,47
Amber,1988,F,AK,44
Danielle,1988,F,AK,42
Rachel,1988,F,AK,42
Melissa,1988,F,AK,41
Emily,1988,F,AK,39
Kayla,1988,F,AK,38
Tiffany,1988,F,AK,38
Christina,1988,F,AK,33
Kimberly,1988,F,AK,32
Chelsea,1988,F,AK,31
Crystal,1988,F,AK,31
Kelsey,1988,F,AK,30
Lauren,1988,F,AK,30
Sara,1988,F,AK,29
Amy,1988,F,AK,28
Anna,1988,F,AK,28
Erin,1988,F,AK,28
Mary,1988,F,AK,28
Shannon,1988,F,AK,28
Katherine,1988,F,AK,27
Lisa,1988,F,AK,27
Caitlin,1988,F,AK,26
Laura,1988,F,AK,24
Andrea,1988,F,AK,23
Courtney,1988,F,AK,23
Jamie,1988,F,AK,22
Alicia,1988,F,AK,20
Alyssa,1988,F,AK,20
Christine,1988,F,AK,20
Hannah,1988,F,AK,20
Katie,1988,F,AK,20
Kristen,1988,F,AK,20
Kristina,1988,F,AK,20
Lindsay,1988,F,AK,20
Molly,1988,F,AK,20
Allison,1988,F,AK,19
Angela,1988,F,AK,19
Kathryn,1988,F,AK,19
Alexandra,1988,F,AK,18
Jasmine,1988,F,AK,18
Kendra,1988,F,AK,18
Vanessa,1988,F,AK,18
Erica,1988,F,AK,17
Katelyn,1988,F,AK,17
Kelly,1988,F,AK,17
Natasha,1988,F,AK,17
Whitney,1988,F,AK,16
Katrina,1988,F,AK,15
Margaret,1988,F,AK,15
Alexandria,1988,F,AK,14
Chelsey,1988,F,AK,14
Melanie,1988,F,AK,14
Brittney,1988,F,AK,13
Heidi,1988,F,AK,13
Kara,1988,F,AK,13
Morgan,1988,F,AK,13
Bethany,1988,F,AK,12
Cynthia,1988,F,AK,12
Kathleen,1988,F,AK,12
Krystal,1988,F,AK,12
Rachael,1988,F,AK,12
Victoria,1988,F,AK,12
Barbara,1988,F,AK,11
Cassandra,1988,F,AK,11
Catherine,1988,F,AK,11
Emma,1988,F,AK,11
Jenna,1988,F,AK,11
Leah,1988,F,AK,11
Nichole,1988,F,AK,11
Robin,1988,F,AK,11
Sasha,1988,F,AK,11
Holly,1988,F,AK,10
Jacqueline,1988,F,AK,10
Lacey,1988,F,AK,10
Monica,1988,F,AK,10
Tara,1988,F,AK,10
Tessa,1988,F,AK,10
April,1988,F,AK,9
Carolyn,1988,F,AK,9
Carrie,1988,F,AK,9
Casey,1988,F,AK,9
Charlene,1988,F,AK,9
Colleen,1988,F,AK,9
Dana,1988,F,AK,9
Grace,1988,F,AK,9
Jordan,1988,F,AK,9
Julie,1988,F,AK,9
Kaitlyn,1988,F,AK,9
Kristin,1988,F,AK,9
Kristine,1988,F,AK,9
Lindsey,1988,F,AK,9
Maria,1988,F,AK,9
Miranda,1988,F,AK,9
Patricia,1988,F,AK,9
Sabrina,1988,F,AK,9
Abigail,1988,F,AK,8
Breanna,1988,F,AK,8
Erika,1988,F,AK,8
Eva,1988,F,AK,8
Felicia,1988,F,AK,8
Janelle,1988,F,AK,8
Jessie,1988,F,AK,8
Kari,1988,F,AK,8
Marie,1988,F,AK,8
Marissa,1988,F,AK,8
Sharon,1988,F,AK,8
Shauna,1988,F,AK,8
Alexis,1988,F,AK,7
Autumn,1988,F,AK,7
Brandi,1988,F,AK,7
Brandy,1988,F,AK,7
Brianna,1988,F,AK,7
Brooke,1988,F,AK,7
Carla,1988,F,AK,7
Chantel,1988,F,AK,7
Cheryl,1988,F,AK,7
Claire,1988,F,AK,7
Deanna,1988,F,AK,7
Jenny,1988,F,AK,7
Julia,1988,F,AK,7
Martha,1988,F,AK,7
Olivia,1988,F,AK,7
Roberta,1988,F,AK,7
Shaina,1988,F,AK,7
Susan,1988,F,AK,7
Teresa,1988,F,AK,7
Trisha,1988,F,AK,7
Valerie,1988,F,AK,7
Aimee,1988,F,AK,6
Angel,1988,F,AK,6
Ashlee,1988,F,AK,6
Ashleigh,1988,F,AK,6
Briana,1988,F,AK,6
Carissa,1988,F,AK,6
Desiree,1988,F,AK,6
Hilary,1988,F,AK,6
Ida,1988,F,AK,6
Jacquelyn,1988,F,AK,6
Jill,1988,F,AK,6
Karen,1988,F,AK,6
Kate,1988,F,AK,6
Kyla,1988,F,AK,6
Lori,1988,F,AK,6
Madison,1988,F,AK,6
Meghan,1988,F,AK,6
Misty,1988,F,AK,6
Nancy,1988,F,AK,6
Rebekah,1988,F,AK,6
Renee,1988,F,AK,6
Robyn,1988,F,AK,6
Rose,1988,F,AK,6
Ruth,1988,F,AK,6
Savannah,1988,F,AK,6
Sierra,1988,F,AK,6
Sophia,1988,F,AK,6
Tabitha,1988,F,AK,6
Taylor,1988,F,AK,6
Alice,1988,F,AK,5
Alisha,1988,F,AK,5
Angelica,1988,F,AK,5
Angelina,1988,F,AK,5
Aubrey,1988,F,AK,5
Audrey,1988,F,AK,5
Bonnie,1988,F,AK,5
Cara,1988,F,AK,5
Charlotte,1988,F,AK,5
Christy,1988,F,AK,5
Diana,1988,F,AK,5
Esther,1988,F,AK,5
Gabrielle,1988,F,AK,5
Hayley,1988,F,AK,5
Irene,1988,F,AK,5
Isabel,1988,F,AK,5
Janet,1988,F,AK,5
Janice,1988,F,AK,5
Jillian,1988,F,AK,5
Jocelyn,1988,F,AK,5
Jolene,1988,F,AK,5
Kaitlin,1988,F,AK,5
Kayleigh,1988,F,AK,5
Kelli,1988,F,AK,5
Kirsten,1988,F,AK,5
Laurel,1988,F,AK,5
Leslie,1988,F,AK,5
Lucy,1988,F,AK,5
Natalia,1988,F,AK,5
Natalie,1988,F,AK,5
Nellie,1988,F,AK,5
Nina,1988,F,AK,5
Pamela,1988,F,AK,5
Regina,1988,F,AK,5
Sally,1988,F,AK,5
Stacey,1988,F,AK,5
Tanya,1988,F,AK,5
Theresa,1988,F,AK,5
Tia,1988,F,AK,5
Virginia,1988,F,AK,5
Jessica,1989,F,AK,112
Ashley,1989,F,AK,106
Amanda,1989,F,AK,93
Sarah,1989,F,AK,93
Samantha,1989,F,AK,74
Jennifer,1989,F,AK,68
Danielle,1989,F,AK,58
Stephanie,1989,F,AK,56
Emily,1989,F,AK,54
Brittany,1989,F,AK,53
Amber,1989,F,AK,52
Megan,1989,F,AK,52
Kayla,1989,F,AK,50
Heather,1989,F,AK,49
Rebecca,1989,F,AK,49
Chelsea,1989,F,AK,48
Nicole,1989,F,AK,47
Rachel,1989,F,AK,47
Elizabeth,1989,F,AK,46
Kelsey,1989,F,AK,42
Michelle,1989,F,AK,39
Erin,1989,F,AK,37
Katherine,1989,F,AK,37
Courtney,1989,F,AK,36
Melissa,1989,F,AK,36
Tiffany,1989,F,AK,35
Jamie,1989,F,AK,34
Christina,1989,F,AK,31
Kimberly,1989,F,AK,30
Mary,1989,F,AK,29
Lauren,1989,F,AK,28
Anna,1989,F,AK,27
Kelly,1989,F,AK,27
Sara,1989,F,AK,26
Hannah,1989,F,AK,25
Lisa,1989,F,AK,25
Caitlin,1989,F,AK,24
Cassandra,1989,F,AK,24
Allison,1989,F,AK,22
Alyssa,1989,F,AK,22
Amy,1989,F,AK,21
Andrea,1989,F,AK,21
Angela,1989,F,AK,21
Alicia,1989,F,AK,20
Lindsey,1989,F,AK,20
Shannon,1989,F,AK,20
Alexandra,1989,F,AK,19
Crystal,1989,F,AK,19
Jordan,1989,F,AK,19
Kristen,1989,F,AK,19
Whitney,1989,F,AK,19
Brittney,1989,F,AK,18
Laura,1989,F,AK,18
Holly,1989,F,AK,17
Katelyn,1989,F,AK,17
Katie,1989,F,AK,17
Leah,1989,F,AK,17
Sierra,1989,F,AK,16
Victoria,1989,F,AK,16
Heidi,1989,F,AK,15
Jacqueline,1989,F,AK,15
Kristina,1989,F,AK,15
Brianna,1989,F,AK,14
Catherine,1989,F,AK,14
Erica,1989,F,AK,14
Julia,1989,F,AK,14
Kathleen,1989,F,AK,14
Katrina,1989,F,AK,14
Miranda,1989,F,AK,14
Morgan,1989,F,AK,14
Taylor,1989,F,AK,14
Jasmine,1989,F,AK,13
Lindsay,1989,F,AK,13
Christine,1989,F,AK,12
Jenna,1989,F,AK,12
Karen,1989,F,AK,12
Krystal,1989,F,AK,12
Natasha,1989,F,AK,12
Paige,1989,F,AK,12
Tara,1989,F,AK,12
Alexandria,1989,F,AK,11
April,1989,F,AK,11
Emma,1989,F,AK,11
Kendra,1989,F,AK,11
Krista,1989,F,AK,11
Melanie,1989,F,AK,11
Melinda,1989,F,AK,11
Molly,1989,F,AK,11
Natalie,1989,F,AK,11
Robin,1989,F,AK,11
Casey,1989,F,AK,10
Grace,1989,F,AK,10
Kara,1989,F,AK,10
Maria,1989,F,AK,10
Nichole,1989,F,AK,10
Sasha,1989,F,AK,10
Sydney,1989,F,AK,10
Valerie,1989,F,AK,10
Vanessa,1989,F,AK,10
Veronica,1989,F,AK,10
Autumn,1989,F,AK,9
Brianne,1989,F,AK,9
Desiree,1989,F,AK,9
Felicia,1989,F,AK,9
Gabrielle,1989,F,AK,9
Haley,1989,F,AK,9
Janelle,1989,F,AK,9
Kaitlin,1989,F,AK,9
Kirsten,1989,F,AK,9
Kylie,1989,F,AK,9
Madison,1989,F,AK,9
Marie,1989,F,AK,9
Marissa,1989,F,AK,9
Meagan,1989,F,AK,9
Meghan,1989,F,AK,9
Patricia,1989,F,AK,9
Stacey,1989,F,AK,9
Tracy,1989,F,AK,9
Alexis,1989,F,AK,8
Bethany,1989,F,AK,8
Bonnie,1989,F,AK,8
Cheryl,1989,F,AK,8
Dana,1989,F,AK,8
Gloria,1989,F,AK,8
Hayley,1989,F,AK,8
Helen,1989,F,AK,8
Hilary,1989,F,AK,8
Kaitlyn,1989,F,AK,8
Kari,1989,F,AK,8
Kristin,1989,F,AK,8
Margaret,1989,F,AK,8
Mariah,1989,F,AK,8
Michaela,1989,F,AK,8
Rachael,1989,F,AK,8
Roberta,1989,F,AK,8
Ruth,1989,F,AK,8
Sophia,1989,F,AK,8
Susan,1989,F,AK,8
Angelica,1989,F,AK,7
Ariel,1989,F,AK,7
Ashton,1989,F,AK,7
Brandi,1989,F,AK,7
Briana,1989,F,AK,7
Brooke,1989,F,AK,7
Carly,1989,F,AK,7
Chelsey,1989,F,AK,7
Jenny,1989,F,AK,7
Justine,1989,F,AK,7
Kathryn,1989,F,AK,7
Lydia,1989,F,AK,7
Mercedes,1989,F,AK,7
Monica,1989,F,AK,7
Rachelle,1989,F,AK,7
Rebekah,1989,F,AK,7
Sabrina,1989,F,AK,7
Sharon,1989,F,AK,7
Sheila,1989,F,AK,7
Sonja,1989,F,AK,7
Tamara,1989,F,AK,7
Tessa,1989,F,AK,7
Theresa,1989,F,AK,7
Aimee,1989,F,AK,6
Alice,1989,F,AK,6
Alison,1989,F,AK,6
Annie,1989,F,AK,6
Ashlee,1989,F,AK,6
Barbara,1989,F,AK,6
Brenda,1989,F,AK,6
Caroline,1989,F,AK,6
Carolyn,1989,F,AK,6
Carrie,1989,F,AK,6
Genevieve,1989,F,AK,6
Joanna,1989,F,AK,6
Kate,1989,F,AK,6
Kristy,1989,F,AK,6
Leona,1989,F,AK,6
Naomi,1989,F,AK,6
Rochelle,1989,F,AK,6
Sandra,1989,F,AK,6
Tanya,1989,F,AK,6
Tina,1989,F,AK,6
Adrienne,1989,F,AK,5
Alaina,1989,F,AK,5
Alina,1989,F,AK,5
Alisha,1989,F,AK,5
Amelia,1989,F,AK,5
Anne,1989,F,AK,5
Arianna,1989,F,AK,5
Aubrey,1989,F,AK,5
Audra,1989,F,AK,5
Audrey,1989,F,AK,5
Brandy,1989,F,AK,5
Caitlyn,1989,F,AK,5
Camille,1989,F,AK,5
Carol,1989,F,AK,5
Charlene,1989,F,AK,5
Charlotte,1989,F,AK,5
Chelsie,1989,F,AK,5
Chloe,1989,F,AK,5
Christie,1989,F,AK,5
Claire,1989,F,AK,5
Colleen,1989,F,AK,5
Dawn,1989,F,AK,5
Denise,1989,F,AK,5
Elena,1989,F,AK,5
Erika,1989,F,AK,5
Jane,1989,F,AK,5
Joanne,1989,F,AK,5
Julie,1989,F,AK,5
Kaylee,1989,F,AK,5
Kelli,1989,F,AK,5
Kyla,1989,F,AK,5
Lacy,1989,F,AK,5
Linda,1989,F,AK,5
Lori,1989,F,AK,5
Mackenzie,1989,F,AK,5
Marisa,1989,F,AK,5
Martha,1989,F,AK,5
Melody,1989,F,AK,5
Moriah,1989,F,AK,5
Olivia,1989,F,AK,5
Savannah,1989,F,AK,5
Serena,1989,F,AK,5
Summer,1989,F,AK,5
Teresa,1989,F,AK,5
Tia,1989,F,AK,5
Traci,1989,F,AK,5
Trista,1989,F,AK,5
Yvonne,1989,F,AK,5
Jessica,1990,F,AK,112
Ashley,1990,F,AK,96
Amanda,1990,F,AK,92
Brittany,1990,F,AK,75
Samantha,1990,F,AK,72
Sarah,1990,F,AK,68
Megan,1990,F,AK,66
Rachel,1990,F,AK,55
Jennifer,1990,F,AK,51
Elizabeth,1990,F,AK,49
Heather,1990,F,AK,49
Stephanie,1990,F,AK,48
Nicole,1990,F,AK,47
Emily,1990,F,AK,46
Chelsea,1990,F,AK,44
Michelle,1990,F,AK,44
Amber,1990,F,AK,43
Danielle,1990,F,AK,41
Kayla,1990,F,AK,41
Kelsey,1990,F,AK,40
Hannah,1990,F,AK,39
Melissa,1990,F,AK,39
Rebecca,1990,F,AK,39
Katherine,1990,F,AK,36
Lauren,1990,F,AK,34
Tiffany,1990,F,AK,32
Amy,1990,F,AK,31
Laura,1990,F,AK,28
Anna,1990,F,AK,27
Courtney,1990,F,AK,27
Mary,1990,F,AK,27
Alyssa,1990,F,AK,26
Christina,1990,F,AK,26
Jamie,1990,F,AK,25
Jordan,1990,F,AK,25
Kathryn,1990,F,AK,25
Erin,1990,F,AK,24
Kristina,1990,F,AK,24
Andrea,1990,F,AK,23
Sara,1990,F,AK,23
Victoria,1990,F,AK,23
Kelly,1990,F,AK,22
Kathleen,1990,F,AK,21
Shannon,1990,F,AK,21
Angela,1990,F,AK,20
Katelyn,1990,F,AK,20
Kimberly,1990,F,AK,20
Crystal,1990,F,AK,19
Katie,1990,F,AK,19
Ariel,1990,F,AK,18
Lindsey,1990,F,AK,18
Miranda,1990,F,AK,18
April,1990,F,AK,17
Caitlin,1990,F,AK,17
Erica,1990,F,AK,17
Kristen,1990,F,AK,17
Shelby,1990,F,AK,17
Alexandra,1990,F,AK,16
Alicia,1990,F,AK,16
Allison,1990,F,AK,16
Brianna,1990,F,AK,16
Cassandra,1990,F,AK,16
Jasmine,1990,F,AK,16
Katrina,1990,F,AK,16
Molly,1990,F,AK,16
Natasha,1990,F,AK,16
Brittney,1990,F,AK,15
Brooke,1990,F,AK,15
Holly,1990,F,AK,15
Sierra,1990,F,AK,15
Grace,1990,F,AK,14
Jacqueline,1990,F,AK,14
Kendra,1990,F,AK,14
Kristin,1990,F,AK,14
Paige,1990,F,AK,14
